id_data,ano,mes,dia
44936,2023,1,10
44935,2023,1,9
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44936,2023,1,10
44937,2023,1,11
44936,2023,1,10
44936,2023,1,10
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44937,2023,1,11
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44930,2023,1,4
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44934,2023,1,8
44938,2023,1,12
44935,2023,1,9
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44938,2023,1,12
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44938,2023,1,12
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44933,2023,1,7
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44939,2023,1,13
44940,2023,1,14
44939,2023,1,13
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44940,2023,1,14
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44929,2023,1,3
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44941,2023,1,15
44940,2023,1,14
44941,2023,1,15
44941,2023,1,15
44942,2023,1,16
44941,2023,1,15
44941,2023,1,15
44942,2023,1,16
44942,2023,1,16
44938,2023,1,12
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44942,2023,1,16
44943,2023,1,17
44942,2023,1,16
44943,2023,1,17
44943,2023,1,17
44942,2023,1,16
44943,2023,1,17
44943,2023,1,17
44942,2023,1,16
44943,2023,1,17
44943,2023,1,17
44942,2023,1,16
44943,2023,1,17
44942,2023,1,16
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44937,2023,1,11
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44943,2023,1,17
44944,2023,1,18
44943,2023,1,17
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44943,2023,1,17
44942,2023,1,16
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44936,2023,1,10
44944,2023,1,18
44943,2023,1,17
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44944,2023,1,18
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44944,2023,1,18
44945,2023,1,19
44945,2023,1,19
44944,2023,1,18
44945,2023,1,19
44944,2023,1,18
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44942,2023,1,16
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44936,2023,1,10
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44945,2023,1,19
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44938,2023,1,12
44945,2023,1,19
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44934,2023,1,8
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44943,2023,1,17
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44946,2023,1,20
44948,2023,1,22
44948,2023,1,22
44948,2023,1,22
44948,2023,1,22
44948,2023,1,22
44948,2023,1,22
44948,2023,1,22
44949,2023,1,23
44948,2023,1,22
44946,2023,1,20
44948,2023,1,22
44948,2023,1,22
44949,2023,1,23
44949,2023,1,23
44948,2023,1,22
44949,2023,1,23
44948,2023,1,22
44947,2023,1,21
44949,2023,1,23
44946,2023,1,20
44949,2023,1,23
44947,2023,1,21
44947,2023,1,21
44947,2023,1,21
44946,2023,1,20
44949,2023,1,23
44947,2023,1,21
44947,2023,1,21
44949,2023,1,23
44947,2023,1,21
44949,2023,1,23
44947,2023,1,21
44946,2023,1,20
44949,2023,1,23
44949,2023,1,23
44948,2023,1,22
44948,2023,1,22
44946,2023,1,20
44948,2023,1,22
44949,2023,1,23
44946,2023,1,20
44947,2023,1,21
