id_data,ano,mes,dia,id_dia_semana,periodo,br,km,id_municipio,id_causa_acidente,id_tipo_acidente,id_uso_solo,pessoas,veiculos
44927,2023,1,1,1,1,101,114,3205010,11,20,0,1,1
44927,2023,1,1,1,1,116,"113,1",3554102,35,2,1,5,2
44927,2023,1,1,1,1,163,1112,5104104,67,21,0,1,1
44927,2023,1,1,1,2,376,"314,8",4117305,83,21,0,1,1
44927,2023,1,1,1,3,116,"569,4",3139409,4,7,0,3,2
44927,2023,1,1,1,3,262,"569,8",3119807,18,20,1,1,1
44927,2023,1,1,1,3,116,152,4114302,33,11,1,4,3
44927,2023,1,1,1,4,381,"897,3",3110608,28,18,0,1,1
44927,2023,1,1,1,4,116,"105,5",3554102,80,9,0,4,3
44927,2023,1,1,1,4,116,366,2413508,83,12,0,2,2
44927,2023,1,1,1,4,381,365,3161908,28,18,0,1,1
44927,2023,1,1,1,4,465,18,3303500,1,11,1,4,4
44928,2023,1,2,2,2,392,680,4319372,35,2,0,2,2
44928,2023,1,2,2,2,101,134,4202008,67,12,0,2,2
44928,2023,1,2,2,2,316,"7,7",2211001,1,11,1,3,2
44928,2023,1,2,2,2,50,"307,6",5206602,1,9,0,2,2
44928,2023,1,2,2,2,101,68,2611606,11,15,1,5,3
44928,2023,1,2,2,2,101,"329,8",3202405,52,11,0,2,2
44928,2023,1,2,2,2,365,376,3148004,67,10,0,2,2
44928,2023,1,2,2,2,290,"127,6",4306767,13,20,0,1,1
44928,2023,1,2,2,2,365,653,3142809,83,21,0,1,1
44928,2023,1,2,2,2,381,370,3161908,28,14,0,1,1
44928,2023,1,2,2,2,50,233,5205109,11,12,0,2,2
44928,2023,1,2,2,3,381,333,3144706,67,10,0,2,2
44928,2023,1,2,2,3,101,57,2510907,67,12,0,3,2
44928,2023,1,2,2,3,386,154,4300471,80,7,0,5,3
44928,2023,1,2,2,3,376,133,5004700,80,7,0,3,2
44928,2023,1,2,2,3,163,559,5103502,64,7,0,3,2
44928,2023,1,2,2,3,381,79,3550308,67,12,0,8,5
44928,2023,1,2,2,2,316,"615,7",2112209,16,12,1,2,2
44928,2023,1,2,2,3,40,588,3131901,80,21,0,8,5
44928,2023,1,2,2,3,101,255,4212304,52,9,0,6,3
44928,2023,1,2,2,3,101,252,4212304,78,9,0,4,3
44928,2023,1,2,2,3,324,533,2908507,11,12,0,3,2
44928,2023,1,2,2,3,116,"37,9",4322509,1,11,1,2,2
44928,2023,1,2,2,3,316,299,2208007,80,10,0,2,2
44928,2023,1,2,2,3,364,586,5103502,28,18,0,1,1
44928,2023,1,2,2,3,116,274,2306801,63,21,0,1,1
44928,2023,1,2,2,3,40,446,3147402,60,2,0,2,2
44928,2023,1,2,2,4,101,"8,9",4205803,67,21,0,1,1
44928,2023,1,2,2,4,116,"518,9",3113404,18,20,0,1,1
44928,2023,1,2,2,4,210,104,1600535,1,11,1,4,3
44929,2023,1,3,3,1,412,"78,6",2515500,67,21,0,2,2
44929,2023,1,3,3,1,116,"270,8",3300407,67,12,0,2,2
44929,2023,1,3,3,2,40,245,3161700,6,7,0,2,2
44929,2023,1,3,3,2,101,262,4212304,52,9,0,3,2
44929,2023,1,3,3,2,101,"23,3",4209102,80,7,1,2,2
44929,2023,1,3,3,2,376,315,4117305,14,21,0,1,1
44929,2023,1,3,3,2,428,189,2611101,17,11,1,2,2
44928,2023,1,2,2,1,280,"77,9",4204509,1,11,0,2,2
44929,2023,1,3,3,2,470,"77,4",4207502,11,10,0,4,3
44929,2023,1,3,3,2,20,58,5208004,15,15,0,3,3
44929,2023,1,3,3,2,480,131,4204202,52,9,1,2,2
44929,2023,1,3,3,2,40,245,3161700,64,20,0,1,1
44929,2023,1,3,3,2,101,321,3303302,11,4,1,1,1
44929,2023,1,3,3,2,262,"662,7",3129509,67,12,0,6,2
44929,2023,1,3,3,2,158,103,5006309,67,12,0,5,4
44929,2023,1,3,3,2,101,"158,8",2802106,51,21,0,2,1
44929,2023,1,3,3,2,407,23,2600203,21,21,0,1,1
44929,2023,1,3,3,2,153,94,2512200,11,12,0,5,2
44929,2023,1,3,3,2,101,382,2912707,67,20,0,4,1
44929,2023,1,3,3,2,290,"283,9",4303004,11,21,0,6,5
44929,2023,1,3,3,2,116,703,3143906,33,11,1,3,2
44929,2023,1,3,3,3,222,297,2313401,15,20,0,2,1
44929,2023,1,3,3,2,153,90,4204301,80,10,0,7,3
44929,2023,1,3,3,3,324,"525,9",2910800,67,21,1,2,2
44929,2023,1,3,3,3,101,"60,2",2110203,11,12,1,2,2
44929,2023,1,3,3,3,277,"326,8",4109401,16,12,0,5,2
44929,2023,1,3,3,3,381,380,3161908,11,12,1,3,3
44929,2023,1,3,3,3,163,800,5107909,11,10,0,3,3
44929,2023,1,3,3,3,40,"600,9",3146107,52,12,0,2,2
44929,2023,1,3,3,3,153,476,4120309,13,7,0,4,2
44929,2023,1,3,3,3,153,"152,6",3116902,83,9,0,4,3
44929,2023,1,3,3,4,282,"54,6",4214300,64,10,0,3,2
44929,2023,1,3,3,2,251,"242,5",3157377,83,21,0,1,1
44929,2023,1,3,3,4,116,504,3509254,67,20,0,1,1
44929,2023,1,3,3,3,70,"609,2",5106505,11,21,0,1,1
44929,2023,1,3,3,3,163,"625,5",5106224,58,20,0,1,1
44929,2023,1,3,3,3,381,683,3154705,11,4,0,1,1
44929,2023,1,3,3,4,116,"215,5",3305554,11,12,1,3,3
44929,2023,1,3,3,4,459,"28,5",3110301,83,21,0,2,1
44929,2023,1,3,3,4,392,"47,7",4315602,11,12,0,2,2
44929,2023,1,3,3,4,290,"429,4",2929255,11,2,0,6,2
44930,2023,1,4,4,1,116,"207,4",4213302,15,21,1,1,1
44929,2023,1,3,3,4,470,241,4204806,15,20,0,1,1
44930,2023,1,4,4,2,101,"270,3",3205002,16,12,1,2,2
44930,2023,1,4,4,2,101,145,4208302,13,21,1,2,2
44930,2023,1,4,4,1,158,"79,2",5006309,67,21,0,1,1
44930,2023,1,4,4,1,277,"310,8",4109401,80,10,0,22,2
44930,2023,1,4,4,2,259,28,3201506,82,7,0,4,3
44930,2023,1,4,4,2,116,568,3505401,67,20,0,1,1
44930,2023,1,4,4,2,376,"168,8",4115200,64,20,1,4,1
44930,2023,1,4,4,2,158,112,4204707,7,14,0,1,1
44930,2023,1,4,4,2,116,138,3301702,78,9,0,2,2
44930,2023,1,4,4,2,116,64,2303956,1,11,1,2,2
44930,2023,1,4,4,2,116,"201,7",4213302,11,4,0,1,1
44930,2023,1,4,4,2,277,"43,7",4116208,15,9,0,2,2
44930,2023,1,4,4,2,101,163,2600401,28,21,0,1,1
44930,2023,1,4,4,2,316,"552,1",2103000,67,2,1,2,2
44930,2023,1,4,4,2,101,"199,9",4216602,16,12,1,3,2
44930,2023,1,4,4,2,493,"17,9",3301850,67,12,0,2,2
44930,2023,1,4,4,3,20,181,5220686,16,12,1,2,2
44930,2023,1,4,4,2,116,186,3303500,67,4,1,4,1
44930,2023,1,4,4,3,101,199,4216602,44,21,0,1,1
44930,2023,1,4,4,2,376,394,4110078,67,15,0,9,6
44930,2023,1,4,4,3,230,"49,9",2110203,82,9,0,7,3
44929,2023,1,3,3,2,163,854,5107909,1,11,1,3,2
44930,2023,1,4,4,2,110,35,2927606,67,21,0,1,1
44930,2023,1,4,4,2,343,236,2202711,11,20,0,1,1
44930,2023,1,4,4,2,163,108,5107602,65,4,0,3,2
44930,2023,1,4,4,3,101,946,2922003,29,12,0,3,2
44930,2023,1,4,4,3,101,519,3300100,16,10,0,5,2
44930,2023,1,4,4,3,101,112,4208203,1,11,1,2,2
44930,2023,1,4,4,3,316,"409,9",2100436,13,20,0,4,1
44930,2023,1,4,4,3,470,"277,6",4202875,83,10,0,2,2
44930,2023,1,4,4,3,381,"826,5",3113602,9,12,0,4,2
44930,2023,1,4,4,3,116,215,3518800,67,4,1,1,1
44930,2023,1,4,4,3,40,120,3301702,16,15,1,5,5
44930,2023,1,4,4,3,365,73,3135605,28,18,0,1,1
44930,2023,1,4,4,3,242,270,2411106,1,11,0,4,2
44930,2023,1,4,4,3,101,208,2911600,18,10,1,4,2
44930,2023,1,4,4,3,277,330,4109401,52,21,0,5,2
44930,2023,1,4,4,3,285,"167,7",4312617,83,21,0,2,2
44930,2023,1,4,4,3,158,"113,5",4313706,67,7,0,4,2
44930,2023,1,4,4,4,116,79,3544301,16,12,0,2,2
44930,2023,1,4,4,4,101,35,2606804,11,12,0,2,2
44930,2023,1,4,4,4,40,"616,6",3118007,80,7,1,2,2
44930,2023,1,4,4,4,364,349,5107800,67,20,0,1,1
44930,2023,1,4,4,4,40,759,3125002,52,9,0,3,2
44930,2023,1,4,4,4,470,7,4211306,51,4,0,1,1
44930,2023,1,4,4,3,280,"25,4",4201307,1,11,1,2,2
44931,2023,1,5,5,1,364,"308,4",5104807,28,21,0,1,1
44930,2023,1,4,4,4,230,"126,5",2512754,66,20,0,1,1
44931,2023,1,5,5,2,381,750,3169307,13,4,0,5,3
44931,2023,1,5,5,2,101,288,4207304,11,20,1,2,2
44931,2023,1,5,5,2,381,"482,5",3118601,67,11,1,5,2
44931,2023,1,5,5,2,116,"89,9",3538006,83,12,0,2,2
44931,2023,1,5,5,2,40,121,3301702,64,11,1,3,2
44931,2023,1,5,5,2,40,587,3131901,16,12,1,4,4
44931,2023,1,5,5,2,381,531,3133709,83,15,0,31,8
44931,2023,1,5,5,2,60,107,5208400,49,12,0,4,2
44931,2023,1,5,5,1,381,532,3133709,83,21,0,1,1
44931,2023,1,5,5,2,324,578,2906501,28,3,0,1,1
44931,2023,1,5,5,2,116,215,3518800,52,11,1,2,2
44931,2023,1,5,5,2,319,45,1100205,1,9,0,4,2
44931,2023,1,5,5,2,386,241,2516102,82,10,0,2,2
44931,2023,1,5,5,2,381,712,3113909,15,9,0,6,2
44931,2023,1,5,5,2,40,"616,5",3118007,67,12,0,3,2
44931,2023,1,5,5,2,101,69,2110203,52,12,0,6,2
44931,2023,1,5,5,2,153,120,3515301,4,20,0,1,1
44931,2023,1,5,5,3,50,194,3121258,67,20,0,1,1
44931,2023,1,5,5,2,163,788,1506195,82,9,1,4,3
44931,2023,1,5,5,2,153,94,2512200,16,12,0,2,2
44931,2023,1,5,5,3,116,"106,7",4125506,78,9,0,4,3
44931,2023,1,5,5,3,101,158,4213500,1,12,0,2,2
44931,2023,1,5,5,3,60,"110,8",5208400,83,20,0,1,1
44931,2023,1,5,5,2,376,675,4109609,65,18,0,1,1
44931,2023,1,5,5,3,101,731,2910727,21,14,0,1,1
44931,2023,1,5,5,3,101,121,4208203,1,9,1,2,2
44931,2023,1,5,5,3,101,"105,3",2403251,16,11,1,2,2
44931,2023,1,5,5,3,163,117,5107602,15,9,0,2,2
44931,2023,1,5,5,3,158,"325,9",5008305,11,10,0,3,3
44931,2023,1,5,5,3,116,375,2305407,1,11,1,3,2
44931,2023,1,5,5,3,381,157,3127701,28,18,0,1,1
44931,2023,1,5,5,3,116,"0,1",2933307,20,11,0,2,2
44931,2023,1,5,5,2,116,422,2910800,16,12,1,2,2
44931,2023,1,5,5,3,158,68,2707107,7,21,0,1,1
44931,2023,1,5,5,4,116,"87,4",3538006,11,12,0,2,2
44931,2023,1,5,5,4,116,210,3518800,11,11,1,2,2
44931,2023,1,5,5,4,230,"394,2",2101400,63,4,0,2,1
44931,2023,1,5,5,3,153,"679,7",1709500,83,11,0,4,2
44931,2023,1,5,5,3,174,"414,6",1400282,80,10,0,3,3
44931,2023,1,5,5,3,163,1109,5104104,11,20,0,1,1
44931,2023,1,5,5,4,116,"377,5",3529906,61,2,1,2,2
44931,2023,1,5,5,3,364,575,5106224,67,10,0,7,3
44932,2023,1,6,6,1,101,"93,6",4202107,18,9,0,3,3
44931,2023,1,5,5,4,324,573,2929503,67,12,0,6,2
44932,2023,1,6,6,1,116,219,3518800,67,21,1,1,1
44932,2023,1,6,6,1,116,195,3503901,52,12,1,2,2
44932,2023,1,6,6,1,116,423,2910800,11,2,0,2,2
44932,2023,1,6,6,2,232,"101,3",2601904,67,4,1,1,1
44932,2023,1,6,6,2,163,"65,8",4119004,1,11,0,3,2
44932,2023,1,6,6,2,376,"154,1",4114104,70,12,0,3,3
44932,2023,1,6,6,2,116,"749,8",2925105,11,12,0,3,3
44932,2023,1,6,6,2,116,171,3304557,16,12,1,8,6
44932,2023,1,6,6,2,116,"769,6",3138401,18,10,1,2,2
44932,2023,1,6,6,2,280,"136,9",4215000,28,20,0,1,1
44932,2023,1,6,6,2,153,90,5218003,80,7,0,5,2
44932,2023,1,6,6,2,364,"523,1",5107701,3,20,0,2,1
44931,2023,1,5,5,4,364,542,5107701,67,12,1,2,2
44932,2023,1,6,6,2,392,"51,8",4315602,52,12,0,3,2
44932,2023,1,6,6,3,40,"210,9",3136306,15,7,0,2,2
44932,2023,1,6,6,3,467,98,2303501,18,12,0,2,2
44932,2023,1,6,6,3,381,481,3118601,16,12,1,3,3
44932,2023,1,6,6,3,364,535,1100403,80,7,0,2,2
44932,2023,1,6,6,3,101,"212,9",4211900,67,12,1,2,2
44932,2023,1,6,6,3,40,641,3118304,4,20,0,3,1
44932,2023,1,6,6,3,20,6,5300108,11,11,1,5,2
44932,2023,1,6,6,3,405,"150,5",2409407,52,9,1,2,2
44932,2023,1,6,6,2,364,350,5107800,41,20,0,1,1
44932,2023,1,6,6,4,381,763,3110905,15,12,0,5,2
44932,2023,1,6,6,3,101,64,2611606,16,15,1,3,3
44932,2023,1,6,6,2,251,"333,1",3127073,11,21,0,1,1
44932,2023,1,6,6,4,153,455,1703107,52,10,0,2,2
44932,2023,1,6,6,4,280,"33,1",4201307,33,11,0,4,3
44932,2023,1,6,6,4,470,"236,6",4216057,11,7,0,2,2
44932,2023,1,6,6,4,465,3,3305554,11,7,0,2,2
44933,2023,1,7,7,1,40,464,3167202,4,12,0,3,2
44933,2023,1,7,7,1,285,"298,8",4314100,80,7,1,3,2
44933,2023,1,7,7,2,262,"368,5",3136652,64,9,0,3,2
44933,2023,1,7,7,2,116,"261,5",4304606,16,12,1,3,3
44933,2023,1,7,7,2,381,770,3110905,63,4,0,2,2
44933,2023,1,7,7,2,70,"404,3",5102678,67,20,0,2,2
44933,2023,1,7,7,1,476,287,4125605,52,20,0,3,3
44933,2023,1,7,7,2,116,"273,7",3552809,35,2,1,2,2
44933,2023,1,7,7,2,116,96,4125506,28,18,0,1,1
44933,2023,1,7,7,2,158,"55,1",5006309,82,7,0,5,2
44930,2023,1,4,4,2,101,385,3304557,36,4,1,2,2
44933,2023,1,7,7,2,153,33,4124103,67,9,0,3,3
44933,2023,1,7,7,2,153,"98,4",4112306,82,7,0,2,2
44933,2023,1,7,7,2,101,"67,5",2611606,78,9,1,3,3
44933,2023,1,7,7,3,259,59,3201506,17,11,1,3,2
44933,2023,1,7,7,3,262,131,3201159,28,18,0,1,1
44933,2023,1,7,7,3,101,149,2611804,28,20,1,1,1
44933,2023,1,7,7,2,116,"443,3",3123700,67,20,0,1,1
44933,2023,1,7,7,3,101,"86,1",4313508,49,9,0,2,2
44933,2023,1,7,7,3,262,"715,6",3104007,18,20,0,2,1
44933,2023,1,7,7,3,101,80,2607901,52,9,1,2,2
44932,2023,1,6,6,4,116,"32,9",3513405,52,20,0,1,1
44933,2023,1,7,7,3,40,555,3144805,4,12,0,2,2
44933,2023,1,7,7,3,116,578,2904308,82,10,0,2,2
44933,2023,1,7,7,2,210,132,1600535,52,11,0,2,2
44933,2023,1,7,7,3,116,779,3138401,67,21,0,2,1
44933,2023,1,7,7,3,470,199,4213302,1,11,0,2,2
44933,2023,1,7,7,4,20,63,5208004,15,4,0,3,1
44933,2023,1,7,7,4,277,"656,5",4115606,67,9,1,3,3
44933,2023,1,7,7,4,381,166,3127701,28,21,0,2,1
44933,2023,1,7,7,4,40,142,5206206,80,10,0,2,2
44934,2023,1,8,1,1,280,"22,1",4201307,67,10,0,2,2
44934,2023,1,8,1,1,101,"242,2",4211900,52,9,0,3,3
44934,2023,1,8,1,1,365,"687,5",3142809,11,4,1,1,1
44934,2023,1,8,1,1,10,200,2109551,67,21,0,1,1
44933,2023,1,7,7,4,251,"492,8",3126703,83,21,0,1,1
44934,2023,1,8,1,1,410,19,2931905,83,12,0,2,2
44933,2023,1,7,7,4,285,"566,5",4318903,28,11,1,2,2
44934,2023,1,8,1,1,262,780,3170107,83,10,0,2,2
44933,2023,1,7,7,3,365,325,3161700,80,10,0,2,2
44934,2023,1,8,1,1,174,388,5106182,49,10,0,3,2
44934,2023,1,8,1,2,381,"576,9",3132206,63,20,0,2,1
44934,2023,1,8,1,2,423,76,2608255,14,21,0,1,1
44930,2023,1,4,4,3,163,432,2401305,28,12,0,2,2
44934,2023,1,8,1,2,277,"154,5",4117701,11,10,0,7,3
44934,2023,1,8,1,2,262,"533,5",3138807,18,21,0,1,1
44934,2023,1,8,1,2,155,321,1504208,82,7,0,3,2
44934,2023,1,8,1,3,116,815,2933307,49,15,1,7,4
44934,2023,1,8,1,2,476,"75,8",4122206,67,10,0,5,2
44934,2023,1,8,1,2,40,"511,8",3154606,49,12,0,2,2
44934,2023,1,8,1,2,70,72,4108502,67,21,0,1,1
44934,2023,1,8,1,3,163,"23,5",4102604,82,9,0,5,2
44934,2023,1,8,1,2,230,478,2109502,63,21,0,2,1
44934,2023,1,8,1,3,381,"938,7",3125101,67,12,0,2,2
44934,2023,1,8,1,3,116,167,3524402,1,9,1,2,2
44934,2023,1,8,1,3,364,219,5107602,83,9,0,3,3
44934,2023,1,8,1,3,163,114,5107602,83,12,0,3,3
44934,2023,1,8,1,3,163,"646,1",5007695,11,21,0,1,1
44934,2023,1,8,1,3,262,"53,5",3203346,65,20,0,3,1
44934,2023,1,8,1,3,153,"403,1",4303004,35,2,0,5,2
44934,2023,1,8,1,4,101,"347,9",3202405,49,7,0,5,3
44934,2023,1,8,1,3,316,"616,4",2112209,16,11,1,2,2
44934,2023,1,8,1,2,251,5,5300108,67,21,0,1,1
44934,2023,1,8,1,2,116,"226,7",3115458,49,21,0,2,2
44934,2023,1,8,1,4,287,263,2409332,80,7,0,3,2
44934,2023,1,8,1,4,277,"581,3",2303501,67,12,0,2,2
44934,2023,1,8,1,4,262,803,3170107,15,15,1,8,3
44935,2023,1,9,2,1,222,"264,8",2109908,60,2,0,2,2
44935,2023,1,9,2,1,381,"910,9",3110509,11,12,0,2,2
44935,2023,1,9,2,2,116,51,4104006,11,21,0,1,1
44935,2023,1,9,2,1,116,"433,5",2910800,28,20,0,1,1
44935,2023,1,9,2,2,376,"600,3",4106902,83,12,1,2,2
44935,2023,1,9,2,2,393,275,3300308,15,10,0,4,3
44935,2023,1,9,2,2,376,619,4125506,82,9,1,2,2
44935,2023,1,9,2,2,163,266,5003702,13,21,1,2,2
44935,2023,1,9,2,2,116,44,2305233,1,2,1,2,2
44935,2023,1,9,2,2,116,"805,3",2933307,18,7,0,4,3
44935,2023,1,9,2,2,365,632,3170206,11,12,0,2,2
44928,2023,1,2,2,3,116,"327,5",2306900,80,10,0,3,2
44935,2023,1,9,2,2,116,484,3122504,1,11,0,2,2
44935,2023,1,9,2,2,20,188,5218300,82,7,0,11,5
44935,2023,1,9,2,2,101,268,3304300,67,15,0,4,3
44935,2023,1,9,2,1,10,368,2105427,80,10,0,2,2
44935,2023,1,9,2,2,364,436,1100114,16,15,0,3,3
44935,2023,1,9,2,2,101,715,2910727,11,11,1,2,2
44935,2023,1,9,2,2,381,794,3162005,67,12,0,2,2
44935,2023,1,9,2,3,60,97,5201108,11,20,1,1,1
44935,2023,1,9,2,3,101,166,3302403,52,10,0,3,3
44935,2023,1,9,2,3,262,766,5003207,67,20,0,1,1
44935,2023,1,9,2,3,116,312,3304201,52,12,0,4,2
44935,2023,1,9,2,2,40,"35,3",3300225,12,12,0,14,6
44935,2023,1,9,2,3,116,"6,5",2933307,52,12,1,2,2
44935,2023,1,9,2,3,116,"230,5",3550308,44,15,1,5,4
44935,2023,1,9,2,3,153,"514,5",5201405,33,11,1,3,2
44935,2023,1,9,2,3,101,"490,2",3300100,80,7,0,3,2
44935,2023,1,9,2,3,158,"501,6",2906204,1,11,0,3,2
44935,2023,1,9,2,3,158,534,4118501,16,12,0,5,3
44935,2023,1,9,2,3,116,417,3127701,1,11,0,2,2
44935,2023,1,9,2,3,40,"71,9",3147006,16,15,0,5,3
44935,2023,1,9,2,3,101,"321,8",4212650,52,9,0,4,4
44935,2023,1,9,2,3,153,505,5201405,51,12,1,2,2
44935,2023,1,9,2,3,222,261,2106755,52,7,0,4,2
44935,2023,1,9,2,2,493,"8,5",3301850,65,7,0,2,2
44935,2023,1,9,2,3,101,384,4207007,11,12,0,3,2
44935,2023,1,9,2,3,493,58,3303500,52,9,0,2,2
44935,2023,1,9,2,2,251,411,3127800,83,21,0,3,3
44935,2023,1,9,2,4,116,"107,7",3531605,65,21,0,1,1
44935,2023,1,9,2,3,163,"593,7",5106224,11,21,0,1,1
44935,2023,1,9,2,4,116,335,3304201,11,4,0,1,1
44936,2023,1,10,3,1,364,228,5211909,11,12,0,2,2
44936,2023,1,10,3,1,101,"345,2",4218400,18,20,0,2,1
44936,2023,1,10,3,1,242,199,2914703,28,18,0,1,1
44935,2023,1,9,2,3,365,"448,7",3148103,16,12,0,2,2
44936,2023,1,10,3,2,116,245,3304003,67,12,0,2,2
44936,2023,1,10,3,2,116,"496,3",3130903,83,21,0,1,1
44936,2023,1,10,3,2,262,"368,1",3136652,9,12,0,2,2
44936,2023,1,10,3,2,324,600,2930709,52,12,0,6,3
44936,2023,1,10,3,2,116,"101,5",4125506,16,12,1,4,3
44936,2023,1,10,3,1,116,25,1507755,83,21,0,1,1
44936,2023,1,10,3,2,116,"480,5",3122504,64,12,0,3,3
44936,2023,1,10,3,2,364,12,1100304,33,11,1,2,2
44936,2023,1,10,3,2,324,533,2910800,16,9,0,5,5
44936,2023,1,10,3,2,421,20,1101401,28,18,0,1,1
44936,2023,1,10,3,3,386,"334,6",4312054,80,7,0,6,2
44936,2023,1,10,3,3,290,"718,3",4322400,80,7,1,2,2
44936,2023,1,10,3,3,101,222,4211900,67,21,0,2,2
44936,2023,1,10,3,3,277,398,4104428,1,7,0,2,2
44936,2023,1,10,3,3,386,"157,7",4300471,80,7,0,3,2
44936,2023,1,10,3,3,476,145,4106902,33,11,0,3,2
44936,2023,1,10,3,4,116,291,3300407,65,15,0,3,3
44936,2023,1,10,3,3,101,"103,2",4212809,1,9,0,3,3
44936,2023,1,10,3,4,163,835,5107909,11,7,1,3,2
44936,2023,1,10,3,4,101,"295,9",3301900,16,12,1,3,3
44936,2023,1,10,3,4,282,"238,1",4209300,11,4,0,4,2
44936,2023,1,10,3,3,101,"171,7",4218004,67,20,0,3,3
44936,2023,1,10,3,4,116,347,3529906,83,21,0,1,1
44936,2023,1,10,3,4,364,632,1101104,28,18,0,1,1
44936,2023,1,10,3,4,101,"48,5",4209102,83,4,0,3,3
44936,2023,1,10,3,4,10,131,2104057,82,7,1,2,2
44937,2023,1,11,4,1,116,383,3529906,28,18,0,1,1
44936,2023,1,10,3,3,116,564,3505401,64,20,0,2,2
44936,2023,1,10,3,4,376,"531,5",4117701,67,3,0,1,1
44937,2023,1,11,4,1,493,103,3305554,11,20,0,1,1
44937,2023,1,11,4,1,365,706,3142809,67,20,0,1,1
44937,2023,1,11,4,2,316,"1,2",2211001,36,4,1,3,3
44937,2023,1,11,4,2,381,350,3136207,83,12,0,11,4
44937,2023,1,11,4,2,153,151,3541604,11,21,0,1,1
44937,2023,1,11,4,2,230,"21,3",2507507,16,21,1,3,3
44937,2023,1,11,4,2,101,"129,1",4202008,67,15,0,3,3
44937,2023,1,11,4,2,101,68,3204906,67,12,0,4,3
44937,2023,1,11,4,2,476,"125,2",4106902,16,12,1,2,2
44937,2023,1,11,4,3,285,201,4311304,1,11,1,6,2
44937,2023,1,11,4,3,259,59,3201506,11,11,0,2,2
44937,2023,1,11,4,2,116,784,3138401,83,21,0,4,1
44937,2023,1,11,4,2,277,"0,3",4118204,67,20,1,2,2
44937,2023,1,11,4,3,116,"97,2",3538006,57,12,0,3,2
44937,2023,1,11,4,3,158,"529,3",4118501,35,2,1,2,2
44937,2023,1,11,4,3,476,"331,2",4118600,52,10,0,2,2
44937,2023,1,11,4,2,158,172,5204409,67,20,0,1,1
44937,2023,1,11,4,3,376,427,4127502,67,21,0,1,1
44937,2023,1,11,4,3,40,111,3301702,52,9,1,3,3
44937,2023,1,11,4,3,381,"433,8",3156700,83,7,0,2,2
44937,2023,1,11,4,4,116,153,2311801,52,21,0,2,1
44937,2023,1,11,4,3,262,118,5000203,3,20,0,1,1
44937,2023,1,11,4,3,101,86,4202107,67,9,0,2,2
44937,2023,1,11,4,4,40,123,3301702,67,12,1,11,2
44937,2023,1,11,4,4,40,281,3169356,1,11,1,3,2
44937,2023,1,11,4,4,116,136,3152170,1,11,1,2,2
44937,2023,1,11,4,4,101,"117,3",4208203,16,15,0,3,3
44937,2023,1,11,4,4,101,124,2503001,52,21,0,1,1
44937,2023,1,11,4,3,101,"316,2",4212650,11,21,1,1,1
44937,2023,1,11,4,4,230,594,1508357,16,12,0,6,3
44937,2023,1,11,4,3,452,133,5203500,29,12,1,4,3
44938,2023,1,12,5,1,259,"12,8",3203130,28,18,1,1,1
44938,2023,1,12,5,1,116,544,3505401,67,4,0,1,1
44938,2023,1,12,5,2,392,"102,4",4314407,11,11,0,3,3
44938,2023,1,12,5,2,232,41,2616407,18,21,0,1,1
44938,2023,1,12,5,2,116,239,4313409,52,9,1,3,2
44938,2023,1,12,5,2,116,145,3549904,49,9,0,2,2
44938,2023,1,12,5,2,40,"610,5",3118007,83,14,1,1,1
44938,2023,1,12,5,1,356,49,3302205,28,21,0,1,1
44938,2023,1,12,5,2,101,"266,7",3205002,67,21,1,2,2
44938,2023,1,12,5,2,472,"153,7",4317202,1,11,0,2,2
44938,2023,1,12,5,2,101,"201,3",4216602,52,9,1,3,2
44938,2023,1,12,5,2,230,"104,9",2509404,11,20,0,1,1
44938,2023,1,12,5,2,414,"424,5",5200100,82,7,0,2,2
44938,2023,1,12,5,2,101,163,2611804,28,20,0,1,1
44938,2023,1,12,5,2,116,413,3526100,11,12,0,2,2
44938,2023,1,12,5,2,135,165,2205904,67,20,0,1,1
44938,2023,1,12,5,2,316,"130,6",1505007,80,10,0,5,2
44938,2023,1,12,5,2,40,"43,2",5212501,15,7,0,4,3
44930,2023,1,4,4,3,163,792,5003306,52,10,0,6,3
44938,2023,1,12,5,3,50,308,5206602,67,21,0,1,1
44938,2023,1,12,5,3,407,"23,9",2600203,83,21,0,1,1
44938,2023,1,12,5,3,101,"78,5",4313508,67,20,0,1,1
44938,2023,1,12,5,3,101,438,4217709,35,2,0,2,2
44938,2023,1,12,5,3,316,261,2708907,80,10,0,6,2
44938,2023,1,12,5,2,364,523,5107701,34,20,1,1,1
44938,2023,1,12,5,3,262,365,3136652,61,2,0,3,2
44938,2023,1,12,5,2,280,27,4201307,28,18,0,1,1
44938,2023,1,12,5,3,116,545,3505401,67,21,0,1,1
44938,2023,1,12,5,3,60,135,5208707,52,20,0,2,2
44938,2023,1,12,5,2,277,129,4102307,11,20,0,1,1
44934,2023,1,8,1,4,116,"777,8",2925006,1,11,1,2,2
44938,2023,1,12,5,3,277,"555,1",2303501,82,7,0,2,2
44935,2023,1,9,2,1,262,"520,9",3138807,49,7,0,3,2
44938,2023,1,12,5,4,101,"141,5",3203205,49,12,1,2,2
44938,2023,1,12,5,3,153,187,2309201,52,9,0,5,2
44938,2023,1,12,5,3,365,546,3156403,67,21,0,1,1
44938,2023,1,12,5,4,50,"190,9",3170107,16,20,0,1,1
44938,2023,1,12,5,3,435,97,1100064,9,3,0,3,2
